country_name,country_code,postal_code,place_name,admin1,admin2,admin3,lat,lng
Bangladesh,BD,8601,Moukaran,Barisal Division,Patuakhali,Patuakhali Sadar,22.245,90.3693
Bangladesh,BD,8602,Dumkee,Barisal Division,Patuakhali,Patuakhali Sadar,22.245,90.3693
Bangladesh,BD,8603,Rahimabad,Barisal Division,Patuakhali,Patuakhali Sadar,22.245,90.3693
Bangladesh,BD,8610,Subidkhali,Barisal Division,Patuakhali,Subidkhali,22.3615,90.2089
Bangladesh,BD,8620,Bauphal,Barisal Division,Patuakhali,Bauphal,22.4159,90.5594
Bangladesh,BD,8621,Bagabandar,Barisal Division,Patuakhali,Bauphal,22.4186,90.5547
Bangladesh,BD,8622,Birpasha,Barisal Division,Patuakhali,Bauphal,22.451,90.5035
Bangladesh,BD,8623,Kalishari,Barisal Division,Patuakhali,Bauphal,22.4186,90.5547
Bangladesh,BD,8624,Kalaia,Barisal Division,Patuakhali,Bauphal,22.3888,90.6012
Bangladesh,BD,8630,Dashmina,Barisal Division,Patuakhali,Dashmina,22.245,90.3693
Bangladesh,BD,8640,Galachipa,Barisal Division,Patuakhali,Galachipa,22.245,90.3693
Bangladesh,BD,8641,Gazipur Bandar,Barisal Division,Patuakhali,Galachipa,22.245,90.3693
Bangladesh,BD,8650,Khepupara,Barisal Division,Patuakhali,Khepupara,21.9924,90.2133
Bangladesh,BD,8651,Mahipur,Barisal Division,Patuakhali,Khepupara,21.8604,90.1294
Bangladesh,BD,8500,Pirojpur Sadar,Barisal Division,Pirojpur,Pirojpur Sadar,22.4686,90.0342
Bangladesh,BD,8501,Hularhat,Barisal Division,Pirojpur,Pirojpur Sadar,22.4686,90.0342
Bangladesh,BD,8502,Parerhat,Barisal Division,Pirojpur,Pirojpur Sadar,22.4686,90.0342
Bangladesh,BD,8510,Kaukhali,Barisal Division,Pirojpur,kaukhali,22.6256,90.06
Bangladesh,BD,8511,Keundia,Barisal Division,Pirojpur,kaukhali,22.6256,90.06
Bangladesh,BD,8512,Joykul,Barisal Division,Pirojpur,kaukhali,22.6256,90.06
Bangladesh,BD,8513,Jolagati,Barisal Division,Pirojpur,kaukhali,22.6256,90.06
Bangladesh,BD,8520,Swarupkathi,Barisal Division,Pirojpur,Swarupkathi,22.7067,90.1025
Bangladesh,BD,8521,Darus Sunnat,Barisal Division,Pirojpur,Swarupkathi,22.7067,90.1025
Bangladesh,BD,8522,Kaurikhara,Barisal Division,Pirojpur,Swarupkathi,22.7067,90.1025
Bangladesh,BD,8523,Jalabari,Barisal Division,Pirojpur,Swarupkathi,22.7067,90.1025
Bangladesh,BD,8530,Banaripara,Barisal Division,Pirojpur,Banaripara,22.7894,90.1722
Bangladesh,BD,8531,Chakhar,Barisal Division,Pirojpur,Banaripara,22.7894,90.1722
Bangladesh,BD,8540,Nazirpur,Barisal Division,Pirojpur,Nazirpur,22.4686,90.0342
Bangladesh,BD,8541,Sriramkathi,Barisal Division,Pirojpur,Nazirpur,22.4686,90.0342
Bangladesh,BD,8550,Bhandaria,Barisal Division,Pirojpur,Bhandaria,22.489,90.0627
Bangladesh,BD,8551,Kanudashkathi,Barisal Division,Pirojpur,Bhandaria,22.4785,90.0446
Bangladesh,BD,8552,Dhaoa,Barisal Division,Pirojpur,Bhandaria,22.468,90.0265
Bangladesh,BD,8560,Mathbaria,Barisal Division,Pirojpur,Mathbaria,22.2862,89.9588
Bangladesh,BD,8561,Tushkhali,Barisal Division,Pirojpur,Mathbaria,22.363,89.9358
Bangladesh,BD,8562,Halta,Barisal Division,Pirojpur,Mathbaria,22.2391,90.012
Bangladesh,BD,8563,Gulishakhali,Barisal Division,Pirojpur,Mathbaria,22.2508,89.9772
Bangladesh,BD,8564,Tiarkhali,Barisal Division,Pirojpur,Mathbaria,22.2848,89.9709
Bangladesh,BD,8565,Betmor Natun Hat,Barisal Division,Pirojpur,Mathbaria,22.2848,89.9709
Bangladesh,BD,8566,Shilarganj,Barisal Division,Pirojpur,Mathbaria,22.2848,89.9709
Bangladesh,BD,3300,Hobiganj Sadar,Sylhet Division,Hobiganj,Hobiganj Sadar,24.3331,91.4339
Bangladesh,BD,3301,Shaestaganj,Sylhet Division,Hobiganj,Hobiganj Sadar,24.3331,91.4339
Bangladesh,BD,3302,Gopaya,Sylhet Division,Hobiganj,Hobiganj Sadar,24.3331,91.4339
Bangladesh,BD,3310,Bahubal,Sylhet Division,Hobiganj,Bahubal,24.3613,91.4365
Bangladesh,BD,3320,Chunarughat,Sylhet Division,Hobiganj,Chunarughat,24.1981,91.5199
Bangladesh,BD,3321,Chandpurbagan,Sylhet Division,Hobiganj,Chunarughat,24.1981,91.5199
Bangladesh,BD,3322,Narapati,Sylhet Division,Hobiganj,Chunarughat,24.1981,91.5199
Bangladesh,BD,3330,Madhabpur,Sylhet Division,Hobiganj,Madhabpur,24.1004,91.2951
Bangladesh,BD,3331,Itakhola,Sylhet Division,Hobiganj,Madhabpur,24.15,91.3667
Bangladesh,BD,3332,Shahajibazar,Sylhet Division,Hobiganj,Madhabpur,24.1252,91.3309
Bangladesh,BD,3333,Saihamnagar,Sylhet Division,Hobiganj,Madhabpur,24.1252,91.3309
Bangladesh,BD,3340,Kalauk,Sylhet Division,Hobiganj,Kalauk,24.3613,91.4365
Bangladesh,BD,3341,Lakhai,Sylhet Division,Hobiganj,Kalauk,24.3613,91.4365
Bangladesh,BD,3350,Baniachang,Sylhet Division,Hobiganj,Baniachang,24.5186,91.3579
Bangladesh,BD,3351,Jatrapasha,Sylhet Division,Hobiganj,Baniachang,24.5186,91.3579
Bangladesh,BD,3352,Kadirganj,Sylhet Division,Hobiganj,Baniachang,24.5186,91.3579
Bangladesh,BD,3360,Azmireeganj,Sylhet Division,Hobiganj,Azmireeganj,24.3613,91.4365
Bangladesh,BD,3370,Nabiganj,Sylhet Division,Hobiganj,Nabiganj,24.5667,91.5167
Bangladesh,BD,3371,Goplarbazar,Sylhet Division,Hobiganj,Nabiganj,24.6146,91.541
Bangladesh,BD,3372,Golduba,Sylhet Division,Hobiganj,Nabiganj,24.6146,91.541
Bangladesh,BD,3373,Digalbak,Sylhet Division,Hobiganj,Nabiganj,24.6146,91.541
Bangladesh,BD,3374,Inathganj,Sylhet Division,Hobiganj,Nabiganj,24.6625,91.5652
Bangladesh,BD,3200,Moulvibazar Sadar,Sylhet Division,Moulvibazar,Moulvibazar Sadar,24.5268,91.8135
Bangladesh,BD,3201,Barakapan,Sylhet Division,Moulvibazar,Moulvibazar Sadar,24.5268,91.8135
Bangladesh,BD,3202,Monumukh,Sylhet Division,Moulvibazar,Moulvibazar Sadar,24.5268,91.8135
Bangladesh,BD,3203,Afrozganj,Sylhet Division,Moulvibazar,Moulvibazar Sadar,24.5268,91.8135
Bangladesh,BD,3210,Srimangal,Sylhet Division,Moulvibazar,Srimangal,24.3065,91.7296
Bangladesh,BD,3211,Narain Chora,Sylhet Division,Moulvibazar,Srimangal,24.5956,91.651
Bangladesh,BD,3212,Kalighat,Sylhet Division,Moulvibazar,Srimangal,24.5956,91.651
Bangladesh,BD,3213,Khejurichhara,Sylhet Division,Moulvibazar,Srimangal,24.5956,91.651
Bangladesh,BD,3214,Satgaon,Sylhet Division,Moulvibazar,Srimangal,24.8847,91.5725
Bangladesh,BD,3220,Kamalganj,Sylhet Division,Moulvibazar,Kamalganj,24.3826,91.9019
Bangladesh,BD,3221,Keramatnaga,Sylhet Division,Moulvibazar,Kamalganj,24.3826,91.9019
Bangladesh,BD,3222,Patrakhola,Sylhet Division,Moulvibazar,Kamalganj,24.3826,91.9019
Bangladesh,BD,3223,Shamsher Nagar,Sylhet Division,Moulvibazar,Kamalganj,24.3826,91.9019
Bangladesh,BD,3224,Munshibazar,Sylhet Division,Moulvibazar,Kamalganj,24.3826,91.9019
Bangladesh,BD,3230,Kulaura,Sylhet Division,Moulvibazar,Kulaura,24.5333,92.05
Bangladesh,BD,3231,Tillagaon,Sylhet Division,Moulvibazar,Kulaura,24.5333,92.05
Bangladesh,BD,3232,Langla,Sylhet Division,Moulvibazar,Kulaura,24.5333,92.05
Bangladesh,BD,3233,Prithimpasha,Sylhet Division,Moulvibazar,Kulaura,24.5333,92.05
Bangladesh,BD,3234,Kajaldhara,Sylhet Division,Moulvibazar,Kulaura,24.5333,92.05
Bangladesh,BD,3235,Karimpur,Sylhet Division,Moulvibazar,Kulaura,24.5333,92.05
Bangladesh,BD,3237,Baramchal,Sylhet Division,Moulvibazar,Kulaura,24.5333,92.05
Bangladesh,BD,3240,Rajnagar,Sylhet Division,Moulvibazar,Rajnagar,24.5268,91.8135
Bangladesh,BD,3250,Baralekha,Sylhet Division,Moulvibazar,Baralekha,24.5268,91.8135
Bangladesh,BD,3251,Juri,Sylhet Division,Moulvibazar,Baralekha,24.5268,91.8135
Bangladesh,BD,3252,Dhakkhinbag,Sylhet Division,Moulvibazar,Baralekha,24.5268,91.8135
Bangladesh,BD,3253,Purbashahabajpur,Sylhet Division,Moulvibazar,Baralekha,24.5268,91.8135
Bangladesh,BD,3000,Sunamganj Sadar,Sylhet Division,Sunamganj,Sunamganj Sadar,24.9212,91.4475
Bangladesh,BD,3001,Pagla,Sylhet Division,Sunamganj,Sunamganj Sadar,24.9212,91.4475
Bangladesh,BD,3002,Patharia,Sylhet Division,Sunamganj,Sunamganj Sadar,24.9212,91.4475
Bangladesh,BD,3010,Bishamsapur,Sylhet Division,Sunamganj,Bishamsarpur,24.9086,91.5303
Bangladesh,BD,3020,Sachna,Sylhet Division,Sunamganj,Sachna,25.0097,91.2356
Bangladesh,BD,3030,Tahirpur,Sylhet Division,Sunamganj,Tahirpur,24.9086,91.5303
Bangladesh,BD,3040,Dhirai Chandpur,Sylhet Division,Sunamganj,Dhirai Chandpur,24.9086,91.5303
Bangladesh,BD,3041,Jagdal,Sylhet Division,Sunamganj,Dhirai Chandpur,24.9086,91.5303
Bangladesh,BD,3050,Ghungiar,Sylhet Division,Sunamganj,Ghungiar,24.9086,91.5303
Bangladesh,BD,3060,Jagnnathpur,Sylhet Division,Sunamganj,Jagnnathpur,24.9086,91.5303
Bangladesh,BD,3061,Syedpur,Sylhet Division,Sunamganj,Jagnnathpur,24.9086,91.5303
Bangladesh,BD,3062,Atuajan,Sylhet Division,Sunamganj,Jagnnathpur,24.9086,91.5303
Bangladesh,BD,3063,Hasan Fatemapur,Sylhet Division,Sunamganj,Jagnnathpur,24.9086,91.5303
Bangladesh,BD,3064,Rasulganj,Sylhet Division,Sunamganj,Jagnnathpur,24.9086,91.5303
Bangladesh,BD,3065,Shiramsi,Sylhet Division,Sunamganj,Jagnnathpur,24.9086,91.5303
Bangladesh,BD,3070,Duara bazar,Sylhet Division,Sunamganj,Duara bazar,24.9086,91.5303
Bangladesh,BD,3080,Chhatak,Sylhet Division,Sunamganj,Chhatak,24.8517,91.7191
Bangladesh,BD,3081,Chhatak Cement Facto,Sylhet Division,Sunamganj,Chhatak,24.8517,91.7191
Bangladesh,BD,3082,Chhatak Paper Mills,Sylhet Division,Sunamganj,Chhatak,24.8517,91.7191
Bangladesh,BD,3083,Gabindaganj,Sylhet Division,Sunamganj,Chhatak,24.8517,91.7191
Bangladesh,BD,3084,Gabindaganj Natun Ba,Sylhet Division,Sunamganj,Chhatak,24.8517,91.7191
Bangladesh,BD,3085,Khurma,Sylhet Division,Sunamganj,Chhatak,24.8701,91.7882
Bangladesh,BD,3086,Moinpur,Sylhet Division,Sunamganj,Chhatak,24.8517,91.7191
Bangladesh,BD,3087,jahidpur,Sylhet Division,Sunamganj,Chhatak,24.8333,91.65
Bangladesh,BD,3088,Islamabad,Sylhet Division,Sunamganj,Chhatak,24.8517,91.7191
Bangladesh,BD,3893,Chourangi Bazar,Sylhet Division,Sunamganj,Chhatak,22.9907,91.1283
Bangladesh,BD,3100,Sylhe Sadar,Sylhet Division,Sylhet,Sylhet Sadar,24.9328,91.8739
Bangladesh,BD,3101,Sylhet Cadet Col,Sylhet Division,Sylhet,Sylhet Sadar,24.9328,91.8739
Bangladesh,BD,3102,Sylhet Biman Bondar,Sylhet Division,Sylhet,Sylhet Sadar,24.9328,91.8739
Bangladesh,BD,3103,Khadimnagar,Sylhet Division,Sylhet,Sylhet Sadar,24.9666,91.8759
Bangladesh,BD,3104,Jalalabad Cantoment,Sylhet Division,Sylhet,Sylhet Sadar,24.9328,91.8739
Bangladesh,BD,3105,Silam,Sylhet Division,Sylhet,Sylhet Sadar,24.9328,91.8739
Bangladesh,BD,3106,Birahimpur,Sylhet Division,Sylhet,Sylhet Sadar,24.9328,91.8739
Bangladesh,BD,3107,Jalalabad,Sylhet Division,Sylhet,Sylhet Sadar,24.899,91.872
Bangladesh,BD,3108,Mogla,Sylhet Division,Sylhet,Sylhet Sadar,24.9328,91.8739
Bangladesh,BD,3109,Ranga Hajiganj,Sylhet Division,Sylhet,Sylhet Sadar,24.9328,91.8739
Bangladesh,BD,3111,Kadamtali,Sylhet Division,Sylhet,Sylhet Sadar,24.6972,91.9514
Bangladesh,BD,3112,Kamalbazer,Sylhet Division,Sylhet,Sylhet Sadar,24.6972,91.9514
Bangladesh,BD,3113,Lalbazar,Sylhet Division,Sylhet,Sylhet Sadar,24.6972,91.9514
Bangladesh,BD,3114,Shahajalal Science &,Sylhet Division,Sylhet,Sylhet Sadar,24.6972,91.9514
Bangladesh,BD,3116,Fenchuganj,Sylhet Division,Sylhet,Fenchuganj,24.6972,91.9514
Bangladesh,BD,3117,Fenchuganj SareKarkh,Sylhet Division,Sylhet,Fenchuganj,24.6972,91.9514
Bangladesh,BD,3120,Balaganj,Sylhet Division,Sylhet,Balaganj,24.6573,91.826
Bangladesh,BD,3121,Karua,Sylhet Division,Sylhet,Balaganj,24.6996,91.7447
Bangladesh,BD,3122,Brahman Shashon,Sylhet Division,Sylhet,Balaganj,24.6996,91.7447
Bangladesh,BD,3123,Tajpur,Sylhet Division,Sylhet,Balaganj,24.7117,91.7451
Bangladesh,BD,3124,Goala Bazar,Sylhet Division,Sylhet,Balaganj,24.7061,91.7327
Bangladesh,BD,3125,Begumpur,Sylhet Division,Sylhet,Balaganj,24.6996,91.7447
Bangladesh,BD,3126,Omarpur,Sylhet Division,Sylhet,Balaganj,24.7234,91.6749
Bangladesh,BD,3127,Kathal Khair,Sylhet Division,Sylhet,Balaganj,24.6996,91.7447
Bangladesh,BD,3128,Gaharpur,Sylhet Division,Sylhet,Balaganj,24.6996,91.7447
Bangladesh,BD,3129,Natun Bazar,Sylhet Division,Sylhet,Balaganj,24.6996,91.7447
Bangladesh,BD,3130,Bishwanath,Sylhet Division,Sylhet,Bishwanath,24.7809,91.8772
Bangladesh,BD,3131,Dashghar,Sylhet Division,Sylhet,Bishwanath,24.7809,91.8772
Bangladesh,BD,3132,Doulathpur,Sylhet Division,Sylhet,Bishwanath,24.7809,91.8772
Bangladesh,BD,3133,Deokalas,Sylhet Division,Sylhet,Bishwanath,24.7809,91.8772
Bangladesh,BD,3134,Singer kanch,Sylhet Division,Sylhet,Bishwanath,24.7809,91.8772
Bangladesh,BD,3140,Kompanyganj,Sylhet Division,Sylhet,Kompanyganj,24.7809,91.8772
Bangladesh,BD,3150,Goainhat,Sylhet Division,Sylhet,Goainhat,24.7809,91.8772
Bangladesh,BD,3151,Jaflong,Sylhet Division,Sylhet,Goainhat,24.7809,91.8772
Bangladesh,BD,3152,Chiknagul,Sylhet Division,Sylhet,Goainhat,24.7809,91.8772
Bangladesh,BD,3156,Jainthapur,Sylhet Division,Sylhet,Jaintapur,24.7809,91.8772
Bangladesh,BD,3160,Gopalgannj,Sylhet Division,Sylhet,Gopalganj,24.7809,91.8772
Bangladesh,BD,3161,Dhaka Dakkhin,Sylhet Division,Sylhet,Gopalganj,24.7809,91.8772
Bangladesh,BD,3162,Dakkhin Bhadashore,Sylhet Division,Sylhet,Gopalganj,24.7809,91.8772
Bangladesh,BD,3163,Ranaping,Sylhet Division,Sylhet,Gopalganj,24.7809,91.8772
Bangladesh,BD,3164,banigram,Sylhet Division,Sylhet,Gopalganj,24.7809,91.8772
Bangladesh,BD,3165,Chandanpur,Sylhet Division,Sylhet,Gopalganj,24.7809,91.8772
Bangladesh,BD,3170,Bianibazar,Sylhet Division,Sylhet,Bianibazar,24.8333,92.1083
Bangladesh,BD,3171,jaldup,Sylhet Division,Sylhet,Bianibazar,24.8333,92.1083
Bangladesh,BD,3172,Mathiura,Sylhet Division,Sylhet,Bianibazar,24.8167,92.1167
Bangladesh,BD,3173,Kurar bazar,Sylhet Division,Sylhet,Bianibazar,24.85,92.1
Bangladesh,BD,3174,Salia bazar,Sylhet Division,Sylhet,Bianibazar,24.8333,92.1083
Bangladesh,BD,3175,Churkai,Sylhet Division,Sylhet,Bianibazar,24.8333,92.1083
Bangladesh,BD,3180,Kanaighat,Sylhet Division,Sylhet,Kanaighat,24.7809,91.8772
Bangladesh,BD,3181,Chatulbazar,Sylhet Division,Sylhet,Kanaighat,24.7809,91.8772
Bangladesh,BD,3182,Manikganj,Sylhet Division,Sylhet,Kanaighat,24.7809,91.8772
Bangladesh,BD,3183,Gachbari,Sylhet Division,Sylhet,Kanaighat,24.7809,91.8772
Bangladesh,BD,3190,Jakiganj,Sylhet Division,Sylhet,Jakiganj,24.7809,91.8772
Bangladesh,BD,3191,Ichhamati,Sylhet Division,Sylhet,Jakiganj,24.7809,91.8772
Bangladesh,BD,5200,Dinajpur Sadar,Rangpur Division,Dinajpur,Dinajpur Sadar,25.5223,88.9504
Bangladesh,BD,5201,Dinajpur Rajbari,Rangpur Division,Dinajpur,Dinajpur Sadar,25.5223,88.9504
Bangladesh,BD,5210,Biral,Rangpur Division,Dinajpur,Biral,25.6252,88.5595
Bangladesh,BD,5216,Setabganj,Rangpur Division,Dinajpur,Setabganj,25.6252,88.5595
Bangladesh,BD,5220,Birganj,Rangpur Division,Dinajpur,Birganj,25.8623,88.654
Bangladesh,BD,5226,Maharajganj,Rangpur Division,Dinajpur,Maharajganj,25.8623,88.654
Bangladesh,BD,5230,Khansama,Rangpur Division,Dinajpur,Khansama,25.9248,88.7307
Bangladesh,BD,5231,Pakarhat,Rangpur Division,Dinajpur,Khansama,25.9248,88.7307
Bangladesh,BD,5240,Chrirbandar,Rangpur Division,Dinajpur,Chrirbandar,25.5223,88.9504
Bangladesh,BD,5241,Ranirbandar,Rangpur Division,Dinajpur,Chrirbandar,25.5223,88.9504
Bangladesh,BD,5250,Parbatipur,Rangpur Division,Dinajpur,Parbatipur,25.6637,88.9309
Bangladesh,BD,5260,Phulbari,Rangpur Division,Dinajpur,Phulbari,25.4998,88.9543
Bangladesh,BD,5266,Birampur,Rangpur Division,Dinajpur,Birampur,25.3891,88.9933
Bangladesh,BD,5270,Bangla Hili,Rangpur Division,Dinajpur,Bangla Hili,25.5223,88.9504
Bangladesh,BD,5280,Nababganj,Rangpur Division,Dinajpur,Nababganj,25.3824,89.0797
Bangladesh,BD,5281,Daudpur,Rangpur Division,Dinajpur,Nababganj,25.402,89.1115
Bangladesh,BD,5282,Gopalpur,Rangpur Division,Dinajpur,Nababganj,25.3627,89.0479
Bangladesh,BD,5290,Osmanpur,Rangpur Division,Dinajpur,Osmanpur,25.257,89.2414
Bangladesh,BD,5291,Ghoraghat,Rangpur Division,Dinajpur,Osmanpur,25.236,89.2801
Bangladesh,BD,5700,Gaibandha Sadar,Rangpur Division,Gaibandha,Gaibandha Sadar,25.5496,89.5502
Bangladesh,BD,5710,Saadullapur,Rangpur Division,Gaibandha,Saadullapur,25.4869,89.4661
Bangladesh,BD,5711,Naldanga,Rangpur Division,Gaibandha,Saadullapur,25.4869,89.4661
Bangladesh,BD,5720,Sundarganj,Rangpur Division,Gaibandha,Sundarganj,25.568,89.5222
Bangladesh,BD,5721,Bamandanga,Rangpur Division,Gaibandha,Sundarganj,25.535,89.4466
Bangladesh,BD,5730,Palashbari,Rangpur Division,Gaibandha,Palashbari,25.2821,89.353
Bangladesh,BD,5740,Gobindhaganj,Rangpur Division,Gaibandha,Gobindaganj,25.4323,89.4875
Bangladesh,BD,5741,Mahimaganj,Rangpur Division,Gaibandha,Gobindaganj,25.4323,89.4875
Bangladesh,BD,5750,Bonarpara,Rangpur Division,Gaibandha,Bonarpara,25.4323,89.4875
Bangladesh,BD,5751,saghata,Rangpur Division,Gaibandha,Bonarpara,25.4323,89.4875
Bangladesh,BD,5760,Phulchhari,Rangpur Division,Gaibandha,Phulchhari,25.1721,89.5866
Bangladesh,BD,5761,Bharatkhali,Rangpur Division,Gaibandha,Phulchhari,25.1721,89.5866
Bangladesh,BD,5600,Kurigram Sadar,Rangpur Division,Kurigram,Kurigram Sadar,25.7244,89.6004
Bangladesh,BD,5601,Pandul,Rangpur Division,Kurigram,Kurigram Sadar,25.7244,89.6004
Bangladesh,BD,5610,Rajarhat,Rangpur Division,Kurigram,Rajarhat,25.7412,89.6513
Bangladesh,BD,5611,Nazimkhan,Rangpur Division,Kurigram,Rajarhat,25.7412,89.6513
Bangladesh,BD,5620,Ulipur,Rangpur Division,Kurigram,Ulipur,25.659,89.6183
Bangladesh,BD,5621,Bazarhat,Rangpur Division,Kurigram,Ulipur,25.659,89.6183
Bangladesh,BD,5630,Chilmari,Rangpur Division,Kurigram,Chilmari,25.5561,89.671
Bangladesh,BD,5631,Jorgachh,Rangpur Division,Kurigram,Chilmari,25.5561,89.671
Bangladesh,BD,5640,Roumari,Rangpur Division,Kurigram,Roumari,25.7412,89.6513
Bangladesh,BD,5650,Rajibpur,Rangpur Division,Kurigram,Rajibpur,25.4388,89.7944
Bangladesh,BD,5660,Nageshwar,Rangpur Division,Kurigram,Nageshwar,25.7412,89.6513
Bangladesh,BD,5670,Bhurungamari,Rangpur Division,Kurigram,Bhurungamari,26.1198,89.6677
Bangladesh,BD,5680,Phulbari,Rangpur Division,Kurigram,Kurigram Sadar,25.949,89.5559
Bangladesh,BD,5500,Lalmonirhat Sadar,Rangpur Division,Lalmonirhat,Lalmonirhat Sadar,26.1669,89.1228
Bangladesh,BD,5501,Moghalhat,Rangpur Division,Lalmonirhat,Lalmonirhat Sadar,26.1669,89.1228
Bangladesh,BD,5502,Kulaghat SO,Rangpur Division,Lalmonirhat,Lalmonirhat Sadar,26.1669,89.1228
Bangladesh,BD,5510,Aditmari,Rangpur Division,Lalmonirhat,Aditmari,25.9254,89.355
Bangladesh,BD,5520,Tushbhandar,Rangpur Division,Lalmonirhat,Tushbhandar,25.9646,89.197
Bangladesh,BD,5530,Hatibandha,Rangpur Division,Lalmonirhat,Hatibandha,26.1249,89.1408
Bangladesh,BD,5540,Patgram,Rangpur Division,Lalmonirhat,Patgram,26.3488,89.0352
Bangladesh,BD,5541,Baura,Rangpur Division,Lalmonirhat,Patgram,26.25,89.0833
Bangladesh,BD,5542,Burimari,Rangpur Division,Lalmonirhat,Patgram,26.3878,88.9254
Bangladesh,BD,5300,Nilphamari Sadar,Rangpur Division,Nilphamari,Nilphamari Sadar,26.0297,88.917
Bangladesh,BD,5301,Nilphamari Sugar Mil,Rangpur Division,Nilphamari,Nilphamari Sadar,26.0297,88.917
Bangladesh,BD,5310,Syedpur,Rangpur Division,Nilphamari,Syedpur,25.7777,88.8917
Bangladesh,BD,5311,Syedpur Upashahar,Rangpur Division,Nilphamari,Syedpur,25.7777,88.8917
Bangladesh,BD,5320,Kishoriganj,Rangpur Division,Nilphamari,Kishoriganj,25.9036,89.0314
Bangladesh,BD,5330,Jaldhaka,Rangpur Division,Nilphamari,Jaldhaka,26.0223,89.0158
Bangladesh,BD,5340,Domar,Rangpur Division,Nilphamari,Domar,26.106,88.8206
Bangladesh,BD,5341,Chilahati,Rangpur Division,Nilphamari,Domar,26.2417,88.8026
Bangladesh,BD,5350,Dimla,Rangpur Division,Nilphamari,Dimla,26.1269,88.94
Bangladesh,BD,5351,Ghaga Kharibari,Rangpur Division,Nilphamari,Dimla,26.1269,88.94
Bangladesh,BD,5000,Panchagar Sadar,Rangpur Division,Panchagarh,Panchagra Sadar,26.0631,88.6224
Bangladesh,BD,5010,Boda,Rangpur Division,Panchagarh,Boda,26.1998,88.5552
Bangladesh,BD,5020,Dabiganj,Rangpur Division,Panchagarh,Dabiganj,26.0631,88.6224
Bangladesh,BD,5030,Tetulia,Rangpur Division,Panchagarh,Tetulia,26.4917,88.3397
Bangladesh,BD,5040,Chotto Dab,Rangpur Division,Panchagarh,Chotto Dab,25.4978,88.9725
Bangladesh,BD,5041,Mirjapur,Rangpur Division,Panchagarh,Chotto Dab,25.4978,88.9725
Bangladesh,BD,5400,Rangpur Sadar,Rangpur Division,Rangpur,Rangpur Sadar,25.7317,89.2762
Bangladesh,BD,5401,Rangpur Upa-Shahar,Rangpur Division,Rangpur,Rangpur Sadar,25.7317,89.2762
Bangladesh,BD,5402,Alamnagar,Rangpur Division,Rangpur,Rangpur Sadar,25.732,89.2649
Bangladesh,BD,5403,Mahiganj,Rangpur Division,Rangpur,Rangpur Sadar,25.7313,89.2875
Bangladesh,BD,5404,Rangpur Cadet Colleg,Rangpur Division,Rangpur,Rangpur Sadar,25.7317,89.2762
Bangladesh,BD,5405,Rangpur Carmiecal Col,Rangpur Division,Rangpur,Rangpur Sadar,25.7317,89.2762
Bangladesh,BD,5410,Gangachara,Rangpur Division,Rangpur,Gangachara,25.6974,89.301
Bangladesh,BD,5420,Taraganj,Rangpur Division,Rangpur,Taraganj,25.6974,89.301
Bangladesh,BD,5430,Badarganj,Rangpur Division,Rangpur,Badarganj,25.6742,89.0538
Bangladesh,BD,5431,Shyampur,Rangpur Division,Rangpur,Badarganj,25.6244,89.3387
Bangladesh,BD,5440,Kaunia,Rangpur Division,Rangpur,Kaunia,25.7742,89.4204
Bangladesh,BD,5441,Haragachh,Rangpur Division,Rangpur,Kaunia,25.8139,89.3364
Bangladesh,BD,5450,Pirgachha,Rangpur Division,Rangpur,Pirgachha,25.6569,89.4309
Bangladesh,BD,5460,Mithapukur,Rangpur Division,Rangpur,Mithapukur,25.5724,89.2751
Bangladesh,BD,5100,Thakurgaon Sadar,Rangpur Division,Thakurgaon,Thakurgaon Sadar,25.9152,88.1013
Bangladesh,BD,5101,Thakurgaon Road,Rangpur Division,Thakurgaon,Thakurgaon Sadar,25.9152,88.1013
Bangladesh,BD,5102,Shibganj,Rangpur Division,Thakurgaon,Thakurgaon Sadar,25.9152,88.1013
Bangladesh,BD,5103,Ruhia,Rangpur Division,Thakurgaon,Thakurgaon Sadar,25.9152,88.1013
Bangladesh,BD,5110,Pirganj,Rangpur Division,Thakurgaon,Pirganj,25.8559,88.3594
Bangladesh,BD,5120,Rani Sankail,Rangpur Division,Thakurgaon,Rani Sankail,25.9801,88.2645
Bangladesh,BD,5121,Nekmarad,Rangpur Division,Thakurgaon,Rani Sankail,25.9801,88.2645
Bangladesh,BD,5130,Jibanpur,Rangpur Division,Thakurgaon,Jibanpur,25.8132,88.1372
Bangladesh,BD,5140,Baliadangi,Rangpur Division,Thakurgaon,Baliadangi,26.0866,88.278
Bangladesh,BD,5141,Lahiri,Rangpur Division,Thakurgaon,Baliadangi,26.1456,88.2941
Bangladesh,BD,5470,Pirganj,Rangpur Division,Thakurgaon,Pirganj,25.6974,89.301
Bangladesh,BD,2000,Jamalpur,Dhaka Division,Jamalpur,Jamalpur,24.9197,89.9481
Bangladesh,BD,2001,Nandina,Dhaka Division,Jamalpur,Jamalpur,24.8672,90.0332
Bangladesh,BD,2002,Narundi,Dhaka Division,Jamalpur,Jamalpur,24.8529,90.1331
Bangladesh,BD,2010,Malandah,Dhaka Division,Jamalpur,Malandah,24.1614,89.9958
Bangladesh,BD,2011,Jamalpur,Dhaka Division,Jamalpur,Malandah,24.9197,89.9481
Bangladesh,BD,2012,Malancha,Dhaka Division,Jamalpur,Malandah,23.9833,90.2
